EPOCH                                                 B_R                         B_T                         B_N
dd-mm-yyyy hh:mm:ss.mil.mic                            nT                          nT                          nT
07-09-2022 05:01:29.999.997.9                        -NaN                        -NaN                        -NaN
07-09-2022 05:02:30.000.004.4                        -NaN                        -NaN                        -NaN
07-09-2022 05:03:30.000.000.8                        -NaN                        -NaN                        -NaN
07-09-2022 05:04:29.999.997.3                        -NaN                        -NaN                        -NaN
07-09-2022 05:05:30.000.003.7                        -NaN                        -NaN                        -NaN
07-09-2022 05:06:30.000.000.2                        -NaN                        -NaN                        -NaN
07-09-2022 05:07:29.999.996.6                        -NaN                        -NaN                        -NaN
07-09-2022 05:08:30.000.003.1                        -NaN                        -NaN                        -NaN
07-09-2022 05:09:29.999.999.5                        -NaN                        -NaN                        -NaN
07-09-2022 05:10:29.999.995.9                        -NaN                        -NaN                        -NaN
07-09-2022 05:11:30.000.002.4                        -NaN                        -NaN                        -NaN
07-09-2022 05:12:29.999.998.8                        -NaN                        -NaN                        -NaN
07-09-2022 05:13:29.999.995.3                        -NaN                        -NaN                        -NaN
07-09-2022 05:14:30.000.001.7                        -NaN                        -NaN                        -NaN
07-09-2022 05:15:29.999.998.2                        -NaN                        -NaN                        -NaN
07-09-2022 05:16:30.000.004.6                        -NaN                        -NaN                        -NaN
07-09-2022 05:17:30.000.001.1                        -NaN                        -NaN                        -NaN
07-09-2022 05:18:29.999.997.5                        -NaN                        -NaN                        -NaN
07-09-2022 05:19:30.000.004.0                        -NaN                        -NaN                        -NaN
07-09-2022 05:20:30.000.000.4                        -NaN                        -NaN                        -NaN
07-09-2022 05:21:29.999.996.8                        -NaN                        -NaN                        -NaN
07-09-2022 05:22:30.000.003.3                        -NaN                        -NaN                        -NaN
07-09-2022 05:23:29.999.999.7                        -NaN                        -NaN                        -NaN
